"receptor" "pathway_id" "genes_in_cluster"
"Ntrk1" "mmu04722" "Bcl2,Calm1,Rhoa,Ywhae"
"Ntrk1" "mmu04722" "Map2k5,Akt2,Calml4,Ngfrap1"
"Ntrk1" "mmu04750" "P2ry2,Itpr3,Adcy9"
"Ntrk1" "mmu04750" "Gnaq,Itpr1,Ppp1cb,Camk2g,Mapk8,Pik3ca,Pik3r1,Ptger4"
"Ntrk1" "mmu04750" "Pla2g6,Plcb3,Calm3,Prkaca"
"Ntrk1" "mmu04750" "Itpr2,Ppp1cc,Calm2,Camk2d,Mapk14,Mapk9,Plcg1,Gnas,Prkacb"
"Ntrk1" "mmu04750" "Il1b,Pik3cd,Adcy3,Trpv2"
"Ntrk1" "mmu05200" "Casp3,Gnb4,Ikbkg,Birc2,Tfg,Mapk9,Rb1,Smad2,Msh3"
"Ntrk1" "mmu05200" "Casp9,Tcf7l2,Adcy7,Gng2,Ikbkb,Igf1,Smad3,Arnt"
"Ntrk1" "mmu05200" "Appl1,Ctnnb1,Ctnna1,Apc,Gsk3b,Fzd1,Fzd5,F2r,Arhgef12,Rock1,Rock2,Gnai3,Ptger4,Gnas,Prkacb,Gng12,Lama4,Lamb1,Lamc1,Fn1,Itgb1,Ptk2,Pik3ca,Pten,Akt3,Chuk,Xiap,Traf6,Mdm2,Crk,Crkl,Gnaq,Kitl,Fgfr1,Sos1,Sos2,Kras,Braf,Raf1,Mapk1,Fos,Mmp2,Ncoa4,Tpr,Rassf1,Plcg1,Ralbp1,Cdc42,Rac1,Mapk8,Il6,Pias2,Tgfb3,Tgfbr1,Tgfbr2,Smad4,Hdac2,Fas,Tceb1,Cul2,Ep300,Hsp90aa1,Hsp90ab1,Hsp90b1"
"Ntrk1" "mmu05200" "Axin1,Arhgef11,Cxcl12,Gnb1,Col4a1,Col4a2,Nfkb1,Traf4,Pdgfa,Pdgfrb,Map2k1,Ralb,E2f3,Cdk2,Ctbp2"
"Ntrk1" "mmu05200" "Birc5,Stat1,Cdk4,Tpm3,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Msh6,Rad51,Casp8,Fh1"
"Ntrk1" "mmu05200" "Myc,Gna13,Itgav,Nfkbia,Ptgs2,Birc3,Traf3,Cbl,Cblb,Jak1,Stat3,Nras,Ccdc6,Hif1a"
"Ntrk1" "mmu05200" "Fzd7,Dvl1,Plekhg5,Abl1,Araf,Jun,Jup"
"Ntrk1" "mmu05200" "Dvl3,Gna12,Arhgef1,Gnai2,Ptger1,Adcy4,Prkaca,Akt1,Nfkb2,Rela,Trp53,Plcb3,Igf1r,Grb2,Mapk3,Ralgds,Rxra,Ppard,Pml,Rara,Fadd,Epas1,Crebbp,Slc2a1,Sufu"
"Ntrk1" "mmu05200" "Dvl2,Gnb2,Traf2,Traf5,Bad,Gna11,Map2k2,Rxrb,Ctbp1,Bax,Tceb2,Egln2"
"Ntrk1" "mmu05200" "Lpar6,Itga6,Pik3r1,Foxo1,Cdkn1b"
"Ntrk1" "mmu05200" "Rhoa,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Stat5b,Vegfb,Flt3l,Dapk2,Dapk3,Max,Tgfb1,Vhl,Rbx1,Egln1"
"Ntrk1" "mmu05200" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid"
"Ntrk1" "mmu05200" "Adcy9,Lamb2,Bcl2l1,Mtor"
"Ntrk1" "mmu05200" "Gng11,Gngt2,Bcl2,Rala"
"Ntrk1" "mmu05200" "Pgf,Stk4,Bmp2"
"Ntrk1" "mmu05202" "Runx1,Cd14,Myc,Rel,Plau,Ewsr1,Birc3"
"Ntrk1" "mmu05202" "Hdac2,Ccnt2,Mef2c,Jmjd1c,Kdm6a,Uty,Cdk14,Fut8,Ccnd2,H3f3a,Ddx5,Ptk2,Bmi1,Sp1,Igfbp3,Atf1,Golph3,Zeb1"
"Ntrk1" "mmu05202" "Hdac1,Pbx3,Supt3,Cdkn2c"
"Ntrk1" "mmu05202" "Sin3a,Etv6,Smad1,Nfkbiz"
"Ntrk1" "mmu05202" "Ncor1,Aff1,Ccnt1,Dot1l,Bmp2k,Igf1r,Pdgfa,Nr4a3,Nfkb1"
"Ntrk1" "mmu05202" "Cebpa,Il1r2,Zbtb17,Cebpb"
"Ntrk1" "mmu05202" "Jup,Pbx1,Lmo2,Klf3,Cdkn1b,Ldb1,Elk4,Tgfbr2,Foxo1"
"Ntrk1" "mmu05202" "Pml,Rara,Tcf3,Mllt1,Rxra,Prcc,Tfe3,Trp53,Men1,Rela"
"Ntrk1" "mmu05202" "Cdk9,Bcl2l1,Cdkn1a,Aspscr1"
"Ntrk1" "mmu05202" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6"
"Ntrk1" "mmu05202" "Whsc1,Tspan7,Fus"
"Ntrk1" "mmu05202" "Etv5,Max,Golph3l"
"Ntrk1" "mmu05202" "Mdm2,Taf15,Ddit3,Il6"
"Ntrk1" "mmu05216" "Ncoa4,Tpr,Kras,Braf,Map2k1,Mapk1,Ctnnb1"
"Ntrk1" "mmu05216" "Map2k2,Mapk3,Rxra,Trp53"
"Ntrk1" "mmu05230" "Pkm,Trp53,Slc16a3,Sirt6,Map2k2,G6pdx,Pfkl,Pgam1,Pik3cd,Akt1,Slc7a5,Sco2,Ldha"
"Ntrk1" "mmu05230" "Pdha1,Fgfr1,Kras,Raf1,Map2k1,Mapk1,Gls,Pten,Pik3ca,Pik3r1,Akt3"
"Ntrk1" "mmu05230" "Myc,Hif1a,Pdgfrb"
"Ntrk1" "mmu05230" "Pfkm,Pik3r2,Akt2"
"Sort1" "mmu04142" "Atp6v0a1,Ctsf,Gm2a,Ctns,Slc17a5,Laptm4b,Laptm4a,Sort1,Hgsnat,Clta,Cltb,Ap3b1,Ap3m2,Fuca1"
"Sort1" "mmu04142" "Atp6v0a2,Arsg,Scarb2,Igf2r"
"Sort1" "mmu04142" "Tcirg1,Atp6v0d1,Atp6v0b,Ctsa,Ctsb,Ctsc,Ctsd,Ctsh,Ctss,Ctsz,Lgmn,Tpp1,Gla,Glb1,Gaa,Gba,Idua,Naga,Galc,Gusb,Hexa,Hexb,Man2b1,Neu1,Galns,Gns,Pla2g15,Dnase2a,Acp2,Acp5,Psap,Cd68,Cd63,Npc1,Npc2,Entpd4,Cln3,Ap1b1,Ap3d1,Mcoln1"
"Sort1" "mmu04142" "Atp6v1h,Arsa,Slc11a2,Gnptab,M6pr,Gga2,Litaf"
"Sort1" "mmu04142" "Atp6ap1,Ctsk,Ctsl,Manba,Arsb,Asah1,Ppt1,Lamp1,Sumf1,Gnptg,Ap3s1"
"Sort1" "mmu04142" "Atp6v0c,Naglu,Sgsh,Smpd1,Ppt2,Nagpa,Ap1g2,Ap1m1,Ap1s1,Ap3s2,Gga1"
"Sort1" "mmu04142" "Ctso,Ids,Aga,Lamp2,Cd164,Cln5,Mfsd8,Cltc,Ap1g1,Ap1s2,Ap4e1"
"Sort1" "mmu04722" "Sh2b2,Pik3cd,Nfkbie,Prkcd,Arhgdib,Irak4"
"Sort1" "mmu04722" "Sh2b1,Grb2,Shc1,Foxo3,Abl1,Jun,Irak2"
"Sort1" "mmu04722" "Sh2b3,Map2k2,Mapk3,Rapgef1,Mapk7,Akt1,Nfkbib,Rela,Bad,Calm3,Arhgdia,Trp53,Bax"
"Sort1" "mmu04722" "Sos1,Sos2,Braf,Map2k1,Rps6ka3,Atf4,Kidins220,Crk,Crkl,Map3k3,Pik3r1,Pik3ca,Akt3,Nfkb1,Gsk3b,Pdpk1,Plcg1,Camk2g,Ptpn11,Map3k1,Irak1"
"Sort1" "mmu04722" "Kras,Frs2,Rap1a,Rap1b,Calm2,Camk2d,Cdc42,Map3k5,Mapk8,Mapk9,Zfp110"
"Sort1" "mmu04722" "Nras,Raf1,Mapk1,Mapk14,Nfkbia,Rac1,Traf6,Prdm4,Ripk2"
"Sort1" "mmu04722" "Rps6ka2,Gab1,Pik3r2,Map2k7,Irak3,Ikbkb,Sort1,Psen1,Psen2"
"Sort1" "mmu04722" "Bcl2,Calm1,Rhoa,Ywhae"
"Sort1" "mmu04722" "Map2k5,Akt2,Calml4,Ngfrap1"
"Csf1r" "mmu04014" "Igf1,Gab1,Gab2,Gng2,Stk4,Ikbkb,Brap,Pld2"
"Csf1r" "mmu04014" "Pdgfa,Pdgfrb,Shc1,Ralgds,Rgl1"
"Csf1r" "mmu04014" "Kitl,Fgfr1,Insr,Ptpn11,Sos1,Sos2,Plcg1,Gnb1,Gng12,Prkacb,Kras,Nf1,Rasa1,Rasa2,Rac1,Pak2,Pik3ca,Pik3r1,Akt3,Chuk,Nfkb1,Mllt4,Shoc2,Map2k1,Mapk1,Ets1,Rap1a,Mapk8,Tbk1,Pld1,Ralbp1,Rab5a,Rab5b"
"Csf1r" "mmu04014" "Vegfb,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Pla2g12a"
"Csf1r" "mmu04014" "Grb2,Mras,Rasa4"
"Csf1r" "mmu04014" "Gnb2,Foxo4,Elk1,Ralb,Rab5c,Arf6"
"Csf1r" "mmu04014" "Gnb4,Calm2,Rhoa,Ikbkg,Rap1b,Mapk9,Exoc2"
"Csf1r" "mmu04014" "Prkaca,Calm3,Rasa3,Pak4,Pik3cd,Akt1,Bad,Map2k2,Pla2g6"
"Csf1r" "mmu04014" "Calm1,Rras2,Rala,Cdc42"
"Csf1r" "mmu04014" "Nras,Rassf1,Raf1,Rel,Abl2"
"Csf1r" "mmu04014" "Rras,Rela,Bcl2l1,Mapk3,Rgl2,Abl1"
"Csf1r" "mmu04015" "Rap1a,Rap1b,Calm2,Rala,Cdc42,Prkci,Kras"
"Csf1r" "mmu04015" "Mras,Prkd2,Sipa1l1,Mapk3,Rras"
"Csf1r" "mmu04015" "Calm1,Rhoa,Map2k6"
"Csf1r" "mmu04015" "Calm3,Pfn1,Pard6a,Map2k2,Akt1"
"Csf1r" "mmu04015" "Calml4,Vegfb,Pik3r2,Akt2"
"Csf1r" "mmu04015" "F2r,Gnas,Gnaq,Fgfr1,Insr,Crk,Crkl,Ctnnb1,Rapgef2,Rapgef6,Plcg1,Prkd3,Gnai3,Rac1,Mllt4,Krit1,Itgb1,Braf,Mapk1,Mapk14,Pik3ca,Pik3r1,Akt3"
"Csf1r" "mmu04015" "Adcy3,Apbb1ip,Pik3cd"
"Csf1r" "mmu04015" "Adcy4,Pdgfa,Igf1r,Pdgfrb,Gnai2,Ralgds,Tln1,Ctnnd1"
"Csf1r" "mmu04015" "Adcy9,Rapgef1,Sipa1,Sipa1l2,Id1"
"Csf1r" "mmu04015" "Plcb3,Csf1,Sipa1l3,Actb"
"Csf1r" "mmu04015" "Kitl,Thbs1,Ralb,Vasp,Actg1,Raf1,Map2k1,Map2k3,Nras"
"Csf1r" "mmu04060" "Cxcl1,Csf1,Il1rap"
"Csf1r" "mmu04060" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra"
"Csf1r" "mmu04060" "Cxcl12,Il6st,Pdgfrb,Acvr1b"
"Csf1r" "mmu04060" "Ccl11,Vegfa,Bmp2,Il1r2"
"Csf1r" "mmu04060" "Ccl27a,Vegfb,Flt3l,Tgfb1,Il11ra1,Ifnar2,Il10rb,Tnfrsf21"
"Csf1r" "mmu04060" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2"
"Csf1r" "mmu04060" "Pdgfa,Tnfsf9,Ifngr2"
"Csf1r" "mmu04060" "Tnfsf12,Il3ra,Crlf2,Ltbr"
"Csf1r" "mmu04060" "Tnfsf13,Cxcr4,Tnfrsf14"
"Csf1r" "mmu04060" "Tgfb3,Lifr,Ifnar1,Ifngr1,Tgfbr2,Acvr1"
"Csf1r" "mmu04144" "Tgfb1,Pml,Clta,Cltb,Ap2s1,Sh3kbp1,Cxcr4,Arrb2,Arpc4,Ccdc53,Capzb,Hgs,Mvb12a,Vps28,Vps37b,Snf8,Vps25,Chmp4b,Spg21,Il2rg,H2-Q7,H2-T9,H2-T10,Rab8a,Smap2"
"Csf1r" "mmu04144" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1"
"Csf1r" "mmu04144" "Tgfbr1,Tgfbr2,Zfyve16,Zfyve9,Pld1,Cltc,Nedd4,Mdm2,Itch,Smurf2,Wwp1,Sh3glb1,F2r,Wasl,Arpc5,Wipf1,Hspa8,A230046K03Rik,Capza1,Capza2,Vps35,Usp8,Rab7,Stam,Vps37a,Vps36,Chmp2b,Vps4b,Vta1,2610002M06Rik,Chmp5,Pdcd6ip,Snx2,Snx6,Eea1,Rab5a,Rabep1,Snx4,Rab10,Kif5b,Prkci,Cdc42,Smap1,Acap2,Cyth3,Arfgef1"
"Csf1r" "mmu04144" "Smad2,Arpc2,Arpc3,Arpc5l,Vps29,Stambp,Tsg101,Chmp3,Chmp2a,Vps4a,Rhoa,Rab4a,Rufy1,Vps45,Rab11a"
"Csf1r" "mmu04144" "Smad3,Dnm2,Ehd2,Nedd4l,Smurf1,Spg20,Grk5,Arrb1,Wipf2,Vps26b,H2-T24,Ehd4,Rab11b,Git2,Asap2,Agap1,Arfgap3"
"Csf1r" "mmu04144" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10"
"Csf1r" "mmu04144" "Igf1r,Pip5k1a,Pld2,Ap2b1,Cbl,Cblb,Traf6,Eps15l1,Dab2,Arpc1a,E430025E21Rik,Fam21,Stam2,Ist1,Igf2r,H2-D1,H2-K1,H2-Q4,Rab11fip3,Asap1,Arfgap1,Arfgef2,Gbf1,Arf3"
"Csf1r" "mmu04144" "Arf6,Snx1,Cav1,Cav2,Arfgap2"
"Csf1r" "mmu04144" "Pip5k1c,Sh3glb2,Ldlrap1,H2-T23,Rab11fip5,Zfyve27,Agap3,Iqsec2,Iqsec1"
"Csf1r" "mmu04144" "Ap2a1,Ap2m1,Rnf41,Sh3gl1,Epn1,Grk6,Arpc1b,Mvb12b,Vps37c,Chmp6,Chmp1a,H2-Q1,H2-T22,Gm11127,Gm7030,Rab5c,Rab35,Pard6a,Git1,Acap3,Arf1,Arf5"
"Csf1r" "mmu04144" "Snx3,Chmp7,Ehd1,Cyth2"
"Csf1r" "mmu04144" "Snx5,Rab31,Arap1"
"Csf1r" "mmu04151" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2"
"Csf1r" "mmu04151" "Pdgfa,Pdgfrb,Itga7"
"Csf1r" "mmu04151" "Kitl,Insr,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Tlr4,Rac1,Il6,Jak2,Col4a1,Col4a2,Thbs1,Itga6,Itgb1,Ptk2,Gnb1,Gng12,Pdpk1,Prkaa1,Rps6kb1,Pkn2,Sgk1,Akt3,Pten,Ppp2cb,Hsp90aa1,Hsp90ab1,Hsp90b1,Crtc2,Phlpp1,Phlpp2,Gsk3b,Ccnd2,Ywhaz,Ywhab,Creb1,Atf2,Atf4,Nr4a1,Chuk,Nfkb1,Mdm2,Pik3ca,Pik3r1"
"Csf1r" "mmu04151" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav"
"Csf1r" "mmu04151" "Vegfb,Gnb5,Gng5,Creb3l1,Pik3r2"
"Csf1r" "mmu04151" "Fgfr1,Ifnar1,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Thbs2,Thbs3,Thbs4,Fn1,Vtn,Tnc,F2r,Gnb4,Gng11,Eif4b,Ppp2r5a,Rbl2,Creb3,Ikbkg,Ikbkb"
"Csf1r" "mmu04151" "Grb2,Map2k2,Mapk3,Il3ra,Gnb2,Stk11,Ddit4,Rptor,Eif4ebp1,Pkn1,Akt1,Ppp2r5b,G6pc3,Cdkn1a,Ccnd3,Bad,Atf6b,Rxra,Rela"
"Csf1r" "mmu04151" "Il2rg,Spp1,Itgb5,Gng2,Bcl2l11,Casp9"
"Csf1r" "mmu04151" "Il4ra,Jak1,Itga5,Ppp2r1a,Ppp2r1b,Ppp2r5c,Myc,Cdk2,Cdk4,Ccne1,Trp53"
"Csf1r" "mmu04151" "Ifnar2,Mlst8,Eif4e2,Rps6,Ppp2r5d,Cdc37,Gys1,Pck2,Ywhae,Pik3cd"
"Csf1r" "mmu04151" "Lamb2,Tnxb,Ppp2r3d"
"Csf1r" "mmu04151" "Itga9,Mtor,Ccnd1,Bcl2l1"
"Csf1r" "mmu04151" "Gng10,Gngt2,Akt2,Them4"
"Csf1r" "mmu04151" "Rheb,Eif4e,Ppp2ca,Ppp2r2d,Ppp2r2a,Ppp2r3c,Ppp2r5e,Mtcp1,Ywhaq,Ywhah,Bcl2,Mcl1"
"Csf1r" "mmu04380" "Grb2,Traf2,Jund,Junb,Cyba,Socs1"
"Csf1r" "mmu04380" "Mapk1,Pik3ca,Pik3r1,Akt3,Ifngr1,Tgfbr1,Tgfbr2,Traf6,Fyn,Chuk,Map3k7,Tab2,Nfkb1,Map2k1,Mapk8,Fos,Fosl2,Rac1,Ppp3ca,Ppp3cb,Ppp3r1,Creb1,Ctsk,Jak1,Socs3,Gab2,Cyld"
"Csf1r" "mmu04380" "Mapk3,Akt1,Tnfrsf1a,Map3k14,Relb,Nfkb2,Rela,Tyk2"
"Csf1r" "mmu04380" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk"
"Csf1r" "mmu04380" "Pik3r2,Akt2,Tgfb1,Tab1,Ifnar2"
"Csf1r" "mmu04380" "Ifngr2,Acp5,Sqstm1"
"Csf1r" "mmu04380" "Stat1,Ikbkb,Nfatc1,Mapk14,Map2k7,Ifnar1,Stat2,Irf9"
"Csf1r" "mmu04380" "Ikbkg,Map2k6,Mapk9"
"Csf1r" "mmu04640" "Flt3l,Il1r2,Il11ra1"
"Csf1r" "mmu04640" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14"
"Csf1r" "mmu04640" "Csf1,Cd1d1,Itga5"
"Csf1r" "mmu04640" "Cd34,Cd9,Itga6"
"Csf1r" "mmu05200" "Casp3,Gnb4,Ikbkg,Birc2,Tfg,Mapk9,Rb1,Smad2,Msh3"
"Csf1r" "mmu05200" "Casp9,Tcf7l2,Adcy7,Gng2,Ikbkb,Igf1,Smad3,Arnt"
"Csf1r" "mmu05200" "Appl1,Ctnnb1,Ctnna1,Apc,Gsk3b,Fzd1,Fzd5,F2r,Arhgef12,Rock1,Rock2,Gnai3,Ptger4,Gnas,Prkacb,Gng12,Lama4,Lamb1,Lamc1,Fn1,Itgb1,Ptk2,Pik3ca,Pten,Akt3,Chuk,Xiap,Traf6,Mdm2,Crk,Crkl,Gnaq,Kitl,Fgfr1,Sos1,Sos2,Kras,Braf,Raf1,Mapk1,Fos,Mmp2,Ncoa4,Tpr,Rassf1,Plcg1,Ralbp1,Cdc42,Rac1,Mapk8,Il6,Pias2,Tgfb3,Tgfbr1,Tgfbr2,Smad4,Hdac2,Fas,Tceb1,Cul2,Ep300,Hsp90aa1,Hsp90ab1,Hsp90b1"
"Csf1r" "mmu05200" "Axin1,Arhgef11,Cxcl12,Gnb1,Col4a1,Col4a2,Nfkb1,Traf4,Pdgfa,Pdgfrb,Map2k1,Ralb,E2f3,Cdk2,Ctbp2"
"Csf1r" "mmu05200" "Birc5,Stat1,Cdk4,Tpm3,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Msh6,Rad51,Casp8,Fh1"
"Csf1r" "mmu05200" "Myc,Gna13,Itgav,Nfkbia,Ptgs2,Birc3,Traf3,Cbl,Cblb,Jak1,Stat3,Nras,Ccdc6,Hif1a"
"Csf1r" "mmu05200" "Fzd7,Dvl1,Plekhg5,Abl1,Araf,Jun,Jup"
"Csf1r" "mmu05200" "Dvl3,Gna12,Arhgef1,Gnai2,Ptger1,Adcy4,Prkaca,Akt1,Nfkb2,Rela,Trp53,Plcb3,Igf1r,Grb2,Mapk3,Ralgds,Rxra,Ppard,Pml,Rara,Fadd,Epas1,Crebbp,Slc2a1,Sufu"
"Csf1r" "mmu05200" "Dvl2,Gnb2,Traf2,Traf5,Bad,Gna11,Map2k2,Rxrb,Ctbp1,Bax,Tceb2,Egln2"
"Csf1r" "mmu05200" "Lpar6,Itga6,Pik3r1,Foxo1,Cdkn1b"
"Csf1r" "mmu05200" "Rhoa,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Stat5b,Vegfb,Flt3l,Dapk2,Dapk3,Max,Tgfb1,Vhl,Rbx1,Egln1"
"Csf1r" "mmu05200" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid"
"Csf1r" "mmu05200" "Adcy9,Lamb2,Bcl2l1,Mtor"
"Csf1r" "mmu05200" "Gng11,Gngt2,Bcl2,Rala"
"Csf1r" "mmu05200" "Pgf,Stk4,Bmp2"
"Csf1r" "mmu05202" "Runx1,Cd14,Myc,Rel,Plau,Ewsr1,Birc3"
"Csf1r" "mmu05202" "Hdac2,Ccnt2,Mef2c,Jmjd1c,Kdm6a,Uty,Cdk14,Fut8,Ccnd2,H3f3a,Ddx5,Ptk2,Bmi1,Sp1,Igfbp3,Atf1,Golph3,Zeb1"
"Csf1r" "mmu05202" "Hdac1,Pbx3,Supt3,Cdkn2c"
"Csf1r" "mmu05202" "Sin3a,Etv6,Smad1,Nfkbiz"
"Csf1r" "mmu05202" "Ncor1,Aff1,Ccnt1,Dot1l,Bmp2k,Igf1r,Pdgfa,Nr4a3,Nfkb1"
"Csf1r" "mmu05202" "Cebpa,Il1r2,Zbtb17,Cebpb"
"Csf1r" "mmu05202" "Jup,Pbx1,Lmo2,Klf3,Cdkn1b,Ldb1,Elk4,Tgfbr2,Foxo1"
"Csf1r" "mmu05202" "Pml,Rara,Tcf3,Mllt1,Rxra,Prcc,Tfe3,Trp53,Men1,Rela"
"Csf1r" "mmu05202" "Cdk9,Bcl2l1,Cdkn1a,Aspscr1"
"Csf1r" "mmu05202" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6"
"Csf1r" "mmu05202" "Whsc1,Tspan7,Fus"
"Csf1r" "mmu05202" "Etv5,Max,Golph3l"
"Csf1r" "mmu05202" "Mdm2,Taf15,Ddit3,Il6"
"H2-Bl" "mmu04144" "Tgfb1,Pml,Clta,Cltb,Ap2s1,Sh3kbp1,Cxcr4,Arrb2,Arpc4,Ccdc53,Capzb,Hgs,Mvb12a,Vps28,Vps37b,Snf8,Vps25,Chmp4b,Spg21,Il2rg,H2-Q7,H2-T9,H2-T10,Rab8a,Smap2"
"H2-Bl" "mmu04144" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1"
"H2-Bl" "mmu04144" "Tgfbr1,Tgfbr2,Zfyve16,Zfyve9,Pld1,Cltc,Nedd4,Mdm2,Itch,Smurf2,Wwp1,Sh3glb1,F2r,Wasl,Arpc5,Wipf1,Hspa8,A230046K03Rik,Capza1,Capza2,Vps35,Usp8,Rab7,Stam,Vps37a,Vps36,Chmp2b,Vps4b,Vta1,2610002M06Rik,Chmp5,Pdcd6ip,Snx2,Snx6,Eea1,Rab5a,Rabep1,Snx4,Rab10,Kif5b,Prkci,Cdc42,Smap1,Acap2,Cyth3,Arfgef1"
"H2-Bl" "mmu04144" "Smad2,Arpc2,Arpc3,Arpc5l,Vps29,Stambp,Tsg101,Chmp3,Chmp2a,Vps4a,Rhoa,Rab4a,Rufy1,Vps45,Rab11a"
"H2-Bl" "mmu04144" "Smad3,Dnm2,Ehd2,Nedd4l,Smurf1,Spg20,Grk5,Arrb1,Wipf2,Vps26b,H2-T24,Ehd4,Rab11b,Git2,Asap2,Agap1,Arfgap3"
"H2-Bl" "mmu04144" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10"
"H2-Bl" "mmu04144" "Igf1r,Pip5k1a,Pld2,Ap2b1,Cbl,Cblb,Traf6,Eps15l1,Dab2,Arpc1a,E430025E21Rik,Fam21,Stam2,Ist1,Igf2r,H2-D1,H2-K1,H2-Q4,Rab11fip3,Asap1,Arfgap1,Arfgef2,Gbf1,Arf3"
"H2-Bl" "mmu04144" "Arf6,Snx1,Cav1,Cav2,Arfgap2"
"H2-Bl" "mmu04144" "Pip5k1c,Sh3glb2,Ldlrap1,H2-T23,Rab11fip5,Zfyve27,Agap3,Iqsec2,Iqsec1"
"H2-Bl" "mmu04144" "Ap2a1,Ap2m1,Rnf41,Sh3gl1,Epn1,Grk6,Arpc1b,Mvb12b,Vps37c,Chmp6,Chmp1a,H2-Q1,H2-T22,Gm11127,Gm7030,Rab5c,Rab35,Pard6a,Git1,Acap3,Arf1,Arf5"
"H2-Bl" "mmu04144" "Snx3,Chmp7,Ehd1,Cyth2"
"H2-Bl" "mmu04144" "Snx5,Rab31,Arap1"
"H2-Bl" "mmu04145" "Vamp3,Stx12,Stx7,Rab5a,Rab5b,Eea1,Rab7,Dync1i2,Dync1li2,Dync1li1,Lamp2,Pikfyve,C1ra,Colec12,Itgb1,Comp,Thbs2,Thbs3,Thbs4,Tlr4,Mrc2"
"H2-Bl" "mmu04145" "Actb,H2-Q7,H2-T23,H2-T24,H2-T9,H2-T10,Hgs,Tcirg1,Tap1"
"H2-Bl" "mmu04145" "Actg1,H2-D1,H2-K1,H2-Q4,Atp6v0a2,Dync1h1,Thbs1,Rac1"
"H2-Bl" "mmu04145" "Stx18,Atp6v0c,Sec61b,Sec61g,Cyba"
"H2-Bl" "mmu04145" "Sec22b,H2-T22,Tubb2a,Tubb2b"
"H2-Bl" "mmu04145" "H2-Q1,Gm11127,Gm7030,Rab5c,Tfrc,Tuba4a,Tuba1a,Tuba1c,Tuba1b,Tubb4b,Tubb6,Tubb5,Sec61a1,Tap2,Calr,Itga5,Scarb1"
"H2-Bl" "mmu04145" "H2-Q10,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Atp6v1b2,Atp6v0d1,Ctss,Fcgr3,C3,Itgb5,Tlr2,Cd14"
"H2-Bl" "mmu04145" "Atp6v1a,Atp6v1h,M6pr,Canx,Itgav"
"H2-Bl" "mmu04145" "Atp6v1c1,Atp6v1d,Atp6v1e1,Atp6v0e,Atp6ap1,Lamp1,Ctsl"
"H2-Bl" "mmu04145" "Atp6v1f,Atp6v1g1,Atp6v0b"
"H2-Bl" "mmu04514" "Cd274,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-Q10,H2-Q7,H2-T24,H2-T9,H2-T10,Cd276"
"H2-Bl" "mmu04514" "Icosl,Cdh5,Pecam1,Itga9,Cd34,Itga6"
"H2-Bl" "mmu04514" "H2-M3,Sdc2,Mpzl1"
"H2-Bl" "mmu04514" "H2-Q1,H2-T22,H2-T23,H2-D1,H2-K1,Gm11127,Gm7030,Sdc1,Sdc3"
"H2-Bl" "mmu04514" "H2-Q4,Itgb1,Vcam1,Glg1"
"H2-Bl" "mmu04514" "Pvr,Sdc4,Itgav,Vcan"
"H2-Bl" "mmu04612" "Tnf,H2-Q10,Lgmn,Ctsb,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Cd74,Ctss"
"H2-Bl" "mmu04612" "Psme1,H2-Q7,H2-T24,H2-T9,H2-T10,Tapbp,Tap1,Rfx5"
"H2-Bl" "mmu04612" "Psme2,H2-Q1,H2-T22,Gm11127,Gm7030,Nfyc"
