"receptor" "pathway_id" "genes_in_cluster"
"Amhr2" "mmu04350" "Smad1"
"Amhr2" "mmu04350" "Smad5,Smad2,Smad4,Smurf2,E2f5,Sp1,Cul1,Skp1a,Mapk1,Ppp2ca,Ppp2cb"
"Amhr2" "mmu04350" "Smad3"
"Amhr2" "mmu04350" "Smurf1"
"Amhr2" "mmu04350" "Id1,Id3"
"Amhr2" "mmu04350" "Id2"
"Amhr2" "mmu04350" "Rbl1,Tfdp1,Ppp2r1b"
"Amhr2" "mmu04350" "E2f4"
"Amhr2" "mmu04350" "Tgif1"
"Amhr2" "mmu04350" "Myc"
"Amhr2" "mmu04350" "Rbx1"
"Amhr2" "mmu04350" "Mapk3,Rps6kb2"
"Amhr2" "mmu04350" "Rhoa"
"Amhr2" "mmu04350" "Ppp2r1a"
"Egfr" "mmu05231" "Pdgfa"
"Egfr" "mmu05231" "Pdgfrb"
"Egfr" "mmu05231" "Grb2"
"Egfr" "mmu05231" "Kras,Mapk9,Rheb,Hif1a,Lypla1"
"Egfr" "mmu05231" "Nras"
"Egfr" "mmu05231" "Raf1,Dgkd"
"Egfr" "mmu05231" "Map2k1"
"Egfr" "mmu05231" "Map2k2,Eif4ebp1"
"Egfr" "mmu05231" "Mapk1,Pip5k1a,Rac1,Pcyt1a"
"Egfr" "mmu05231" "Mapk3"
"Egfr" "mmu05231" "Ralgds"
"Egfr" "mmu05231" "Pik3r2"
"Egfr" "mmu05231" "Pdpk1,Akt3,Wasl,Sp1,Slc44a1"
"Egfr" "mmu05231" "Akt1,Mtor,Dgkz"
"Egfr" "mmu05231" "Akt2"
"Egfr" "mmu05231" "Tsc2,Pip5k1c"
"Egfr" "mmu05231" "Rps6kb2,Dgka"
"Egfr" "mmu05231" "Wasf2,Pld2,Slc44a2,Plcg1"
"Egfr" "mmu05231" "Slc22a5"
"Egfr" "mmu05231" "Chka"
"Egfr" "mmu05231" "Chkb"
"Egfr" "mmu05231" "Jun,Fos"
"Egfr" "mmu05231" "Chpt1"
"Egfr" "mmu05231" "Dgkq"
"Fpr1" "mmu05150" "Cfb"
"Fpr1" "mmu05150" "C1ra"
"Fpr1" "mmu05150" "Icam1"
"Acvr2a" "mmu04550" "Lifr"
"Acvr2a" "mmu04550" "Il6st"
"Acvr2a" "mmu04550" "Jak1,Jak2"
"Acvr2a" "mmu04550" "Stat3"
"Acvr2a" "mmu04550" "Klf4"
"Acvr2a" "mmu04550" "Myc"
"Acvr2a" "mmu04550" "Grb2"
"Acvr2a" "mmu04550" "Map2k1"
"Acvr2a" "mmu04550" "Map2k2,Id3,Dvl2,Tcf3"
"Acvr2a" "mmu04550" "Mapk1,Akt3,Smad2,Smad5,Smad4,Gsk3b,Ctnnb1,Kras,Kat6a,Pcgf3,Bmi1"
"Acvr2a" "mmu04550" "Mapk3,Mapk12"
"Acvr2a" "mmu04550" "Pik3r2,Pcgf2"
"Acvr2a" "mmu04550" "Akt1"
"Acvr2a" "mmu04550" "Akt2"
"Acvr2a" "mmu04550" "Smad3"
"Acvr2a" "mmu04550" "Acvr1"
"Acvr2a" "mmu04550" "Smad1"
"Acvr2a" "mmu04550" "Id1"
"Acvr2a" "mmu04550" "Id2"
"Acvr2a" "mmu04550" "Mapk14,Setdb1"
"Acvr2a" "mmu04550" "Fzd4"
"Acvr2a" "mmu04550" "Fzd8,Fgfr1"
"Acvr2a" "mmu04550" "Dvl1"
"Acvr2a" "mmu04550" "Axin1"
"Acvr2a" "mmu04550" "Nras"
"Acvr2a" "mmu04550" "Raf1"
"Acvr2a" "mmu04550" "Igf1r"
"Acvr2a" "mmu04550" "Pcgf1"
"Acvr2a" "mmu04550" "Pcgf5"
"Acvr2b" "mmu04550" "Lifr"
"Acvr2b" "mmu04550" "Il6st"
"Acvr2b" "mmu04550" "Jak1,Jak2"
"Acvr2b" "mmu04550" "Stat3"
"Acvr2b" "mmu04550" "Klf4"
"Acvr2b" "mmu04550" "Myc"
"Acvr2b" "mmu04550" "Grb2"
"Acvr2b" "mmu04550" "Map2k1"
"Acvr2b" "mmu04550" "Map2k2,Id3,Dvl2,Tcf3"
"Acvr2b" "mmu04550" "Mapk1,Akt3,Smad2,Smad5,Smad4,Gsk3b,Ctnnb1,Kras,Kat6a,Pcgf3,Bmi1"
"Acvr2b" "mmu04550" "Mapk3,Mapk12"
"Acvr2b" "mmu04550" "Pik3r2,Pcgf2"
"Acvr2b" "mmu04550" "Akt1"
"Acvr2b" "mmu04550" "Akt2"
"Acvr2b" "mmu04550" "Smad3"
"Acvr2b" "mmu04550" "Acvr1"
"Acvr2b" "mmu04550" "Smad1"
"Acvr2b" "mmu04550" "Id1"
"Acvr2b" "mmu04550" "Id2"
"Acvr2b" "mmu04550" "Mapk14,Setdb1"
"Acvr2b" "mmu04550" "Fzd4"
"Acvr2b" "mmu04550" "Fzd8,Fgfr1"
"Acvr2b" "mmu04550" "Dvl1"
"Acvr2b" "mmu04550" "Axin1"
"Acvr2b" "mmu04550" "Nras"
"Acvr2b" "mmu04550" "Raf1"
"Acvr2b" "mmu04550" "Igf1r"
"Acvr2b" "mmu04550" "Pcgf1"
"Acvr2b" "mmu04550" "Pcgf5"
"Bmpr1a" "mmu04550" "Lifr"
"Bmpr1a" "mmu04550" "Il6st"
"Bmpr1a" "mmu04550" "Jak1,Jak2"
"Bmpr1a" "mmu04550" "Stat3"
"Bmpr1a" "mmu04550" "Klf4"
"Bmpr1a" "mmu04550" "Myc"
"Bmpr1a" "mmu04550" "Grb2"
"Bmpr1a" "mmu04550" "Map2k1"
"Bmpr1a" "mmu04550" "Map2k2,Id3,Dvl2,Tcf3"
"Bmpr1a" "mmu04550" "Mapk1,Akt3,Smad2,Smad5,Smad4,Gsk3b,Ctnnb1,Kras,Kat6a,Pcgf3,Bmi1"
"Bmpr1a" "mmu04550" "Mapk3,Mapk12"
"Bmpr1a" "mmu04550" "Pik3r2,Pcgf2"
"Bmpr1a" "mmu04550" "Akt1"
"Bmpr1a" "mmu04550" "Akt2"
"Bmpr1a" "mmu04550" "Smad3"
"Bmpr1a" "mmu04550" "Acvr1"
"Bmpr1a" "mmu04550" "Smad1"
"Bmpr1a" "mmu04550" "Id1"
"Bmpr1a" "mmu04550" "Id2"
"Bmpr1a" "mmu04550" "Mapk14,Setdb1"
"Bmpr1a" "mmu04550" "Fzd4"
"Bmpr1a" "mmu04550" "Fzd8,Fgfr1"
"Bmpr1a" "mmu04550" "Dvl1"
"Bmpr1a" "mmu04550" "Axin1"
"Bmpr1a" "mmu04550" "Nras"
"Bmpr1a" "mmu04550" "Raf1"
"Bmpr1a" "mmu04550" "Igf1r"
"Bmpr1a" "mmu04550" "Pcgf1"
"Bmpr1a" "mmu04550" "Pcgf5"
"Bmpr1b" "mmu04550" "Lifr"
"Bmpr1b" "mmu04550" "Il6st"
"Bmpr1b" "mmu04550" "Jak1,Jak2"
"Bmpr1b" "mmu04550" "Stat3"
"Bmpr1b" "mmu04550" "Klf4"
"Bmpr1b" "mmu04550" "Myc"
"Bmpr1b" "mmu04550" "Grb2"
"Bmpr1b" "mmu04550" "Map2k1"
"Bmpr1b" "mmu04550" "Map2k2,Id3,Dvl2,Tcf3"
"Bmpr1b" "mmu04550" "Mapk1,Akt3,Smad2,Smad5,Smad4,Gsk3b,Ctnnb1,Kras,Kat6a,Pcgf3,Bmi1"
"Bmpr1b" "mmu04550" "Mapk3,Mapk12"
"Bmpr1b" "mmu04550" "Pik3r2,Pcgf2"
"Bmpr1b" "mmu04550" "Akt1"
"Bmpr1b" "mmu04550" "Akt2"
"Bmpr1b" "mmu04550" "Smad3"
"Bmpr1b" "mmu04550" "Acvr1"
"Bmpr1b" "mmu04550" "Smad1"
"Bmpr1b" "mmu04550" "Id1"
"Bmpr1b" "mmu04550" "Id2"
"Bmpr1b" "mmu04550" "Mapk14,Setdb1"
"Bmpr1b" "mmu04550" "Fzd4"
"Bmpr1b" "mmu04550" "Fzd8,Fgfr1"
"Bmpr1b" "mmu04550" "Dvl1"
"Bmpr1b" "mmu04550" "Axin1"
"Bmpr1b" "mmu04550" "Nras"
"Bmpr1b" "mmu04550" "Raf1"
"Bmpr1b" "mmu04550" "Igf1r"
"Bmpr1b" "mmu04550" "Pcgf1"
"Bmpr1b" "mmu04550" "Pcgf5"
"Bmpr2" "mmu05206" "Pten,Kras,Crk,Tpm1,Zeb1,Ccng1,Hnrnpk,Bmi1,Dicer1,Rdx,Gls"
"Bmpr2" "mmu05206" "Cdkn1b,Marcks"
"Bmpr2" "mmu05206" "Timp3,Ccnd2"
"Bmpr2" "mmu05206" "Cdc25a"
"Bmpr2" "mmu05206" "Cdc25b"
"Bmpr2" "mmu05206" "Ccnd1"
"Bmpr2" "mmu05206" "Pim1,Plau"
"Bmpr2" "mmu05206" "Mcl1,Bcl2l2,Rassf1,Mdm2"
"Bmpr2" "mmu05206" "Vegfa,Cd44"
"Bmpr2" "mmu05206" "Ezr"
"Bmpr2" "mmu05206" "Spry2"
"Bmpr2" "mmu05206" "Mtor,Rptor"
"Bmpr2" "mmu05206" "Erbb2,Mapk7"
"Bmpr2" "mmu05206" "Abl1,Notch1"
"Bmpr2" "mmu05206" "Ddit4,Itga5"
"Bmpr2" "mmu05206" "Pak4,Myc"
"Bmpr2" "mmu05206" "Slc7a1,Dnmt1"
"Bmpr2" "mmu05206" "Stmn1,Ezh2"
"Bmpr2" "mmu05206" "Stat3"
"Bmpr2" "mmu05206" "Nras"
"Bmpr2" "mmu05206" "Reck"
"Bmpr2" "mmu05206" "Rhoa"
"Bmpr2" "mmu05206" "Bak1,Trp53"
"Bmpr2" "mmu05206" "Itgb3"
"Bmpr2" "mmu05206" "Ube2i"
"Bmpr2" "mmu05206" "Abcc1"
"Bmpr2" "mmu05206" "Cdkn1a"
"Bmpr2" "mmu05206" "Thbs1,Nfkb1"
"Bmpr2" "mmu05206" "Ikbkb"
"Bmpr2" "mmu05206" "Grb2"
"Bmpr2" "mmu05206" "Plcg1,Shc1"
"Bmpr2" "mmu05206" "Raf1"
"Bmpr2" "mmu05206" "Map2k1"
"Bmpr2" "mmu05206" "Map2k2"
"Bmpr2" "mmu05206" "Pdgfa"
"Bmpr2" "mmu05206" "Pdgfrb"
"Bmpr2" "mmu05206" "Vim"
"Acvr1" "mmu04550" "Lifr"
"Acvr1" "mmu04550" "Il6st"
"Acvr1" "mmu04550" "Jak1,Jak2"
"Acvr1" "mmu04550" "Stat3"
"Acvr1" "mmu04550" "Klf4"
"Acvr1" "mmu04550" "Myc"
"Acvr1" "mmu04550" "Grb2"
"Acvr1" "mmu04550" "Map2k1"
"Acvr1" "mmu04550" "Map2k2,Id3,Dvl2,Tcf3"
"Acvr1" "mmu04550" "Mapk1,Akt3,Smad2,Smad5,Smad4,Gsk3b,Ctnnb1,Kras,Kat6a,Pcgf3,Bmi1"
"Acvr1" "mmu04550" "Mapk3,Mapk12"
"Acvr1" "mmu04550" "Pik3r2,Pcgf2"
"Acvr1" "mmu04550" "Akt1"
"Acvr1" "mmu04550" "Akt2"
"Acvr1" "mmu04550" "Smad3"
"Acvr1" "mmu04550" "Acvr1"
"Acvr1" "mmu04550" "Smad1"
"Acvr1" "mmu04550" "Id1"
"Acvr1" "mmu04550" "Id2"
"Acvr1" "mmu04550" "Mapk14,Setdb1"
"Acvr1" "mmu04550" "Fzd4"
"Acvr1" "mmu04550" "Fzd8,Fgfr1"
"Acvr1" "mmu04550" "Dvl1"
"Acvr1" "mmu04550" "Axin1"
"Acvr1" "mmu04550" "Nras"
"Acvr1" "mmu04550" "Raf1"
"Acvr1" "mmu04550" "Igf1r"
"Acvr1" "mmu04550" "Pcgf1"
"Acvr1" "mmu04550" "Pcgf5"
"Erbb2" "mmu05230" "Slc2a1,Myc"
"Erbb2" "mmu05230" "Pkm,Pgam1,Ldha"
"Erbb2" "mmu05230" "Pdha1,Hif1a,Kras,Mapk1,Gls,Pten,Akt3"
"Erbb2" "mmu05230" "Pdhb"
"Erbb2" "mmu05230" "Trp53,Pfkl"
"Erbb2" "mmu05230" "Slc1a5"
"Erbb2" "mmu05230" "Sirt3,Mapk3"
"Erbb2" "mmu05230" "Sirt6,Erbb2"
"Erbb2" "mmu05230" "Ret,Pfkp"
"Erbb2" "mmu05230" "Pdgfrb"
"Erbb2" "mmu05230" "Fgfr1"
"Erbb2" "mmu05230" "Nras"
"Erbb2" "mmu05230" "Raf1"
"Erbb2" "mmu05230" "Map2k1"
"Erbb2" "mmu05230" "Map2k2,Sco2"
"Erbb2" "mmu05230" "G6pdx"
"Erbb2" "mmu05230" "Hk1,Akt1,Mtor"
"Erbb2" "mmu05230" "Pfkm,Pik3r2,Akt2"
"Lhcgr" "mmu04917" "Jak2,Map2k1,Socs5,Nfkb1"
"Lhcgr" "mmu04917" "Shc1,Raf1"
"Lhcgr" "mmu04917" "Pik3r2"
"Lhcgr" "mmu04917" "Akt1"
"Lhcgr" "mmu04917" "Akt2"
"Lhcgr" "mmu04917" "Akt3,Kras,Mapk1,Mapk9"
"Lhcgr" "mmu04917" "Galt,Map2k2,Stat5a"
"Lhcgr" "mmu04917" "Grb2"
"Lhcgr" "mmu04917" "Nras"
"Lhcgr" "mmu04917" "Mapk3,Mapk12"
"Lhcgr" "mmu04917" "Fos"
"Lhcgr" "mmu04917" "Mapk14"
"Lhcgr" "mmu04917" "Ccnd1"
"Lhcgr" "mmu04917" "Gsk3b,Ccnd2"
"Lhcgr" "mmu04917" "Cish,Socs3,Irf1"
"Lhcgr" "mmu04917" "Socs2"
"Lhcgr" "mmu04917" "Socs7"
"Lhcgr" "mmu04917" "Stat1"
"Lhcgr" "mmu04917" "Stat3"
"Lhcgr" "mmu04917" "Stat5b"
"Lhcgr" "mmu04917" "Rela"
"Rxrg" "mmu05223" "Rxra,Rxrb,Akt1,Mapk3"
"Rxrg" "mmu05223" "Cdk4,Trp53"
"Rxrg" "mmu05223" "Ccnd1"
"Rxrg" "mmu05223" "Kras,Pdpk1,Akt3,Mapk1"
"Rxrg" "mmu05223" "Rassf1,Map2k1"
"Rxrg" "mmu05223" "Stk4"
"Rxrg" "mmu05223" "Pik3r2"
"Rxrg" "mmu05223" "Akt2"
"Rxrg" "mmu05223" "Bad,Map2k2"
"Rxrg" "mmu05223" "Casp9"
"Rxrg" "mmu05223" "Erbb2"
"Rxrg" "mmu05223" "Grb2"
"Rxrg" "mmu05223" "Nras"
"Rxrg" "mmu05223" "Araf"
"Rxrg" "mmu05223" "Raf1"
"Rxrg" "mmu05223" "Plcg1"
"Ghsr" "mmu04080" "F2r,Nr3c1"
"Ghsr" "mmu04080" "F2rl1"
"Ghsr" "mmu04080" "Ptger4"
"Ghsr" "mmu04080" "P2rx4"
"Ghsr" "mmu04080" "Tspo"
"Ghsr" "mmu04080" "Ghr"
"Ghsr" "mmu04080" "Thra"
"Sstr1" "mmu04080" "F2r,Nr3c1"
"Sstr1" "mmu04080" "F2rl1"
"Sstr1" "mmu04080" "Ptger4"
"Sstr1" "mmu04080" "P2rx4"
"Sstr1" "mmu04080" "Tspo"
"Sstr1" "mmu04080" "Ghr"
"Sstr1" "mmu04080" "Thra"
"Sstr2" "mmu04971" "Gnaq,Itpr1,Gnai3,Prkacb"
"Sstr2" "mmu04971" "Plcb3"
"Sstr2" "mmu04971" "Ezr"
"Sstr2" "mmu04971" "Itpr2"
"Sstr2" "mmu04971" "Calm1,Calm2,Atp1b3"
"Sstr2" "mmu04971" "Calm3,Prkaca"
"Sstr2" "mmu04971" "Camk2d"
"Sstr2" "mmu04971" "Camk2g,Mylk"
"Sstr2" "mmu04971" "Gnas"
"Sstr2" "mmu04971" "Adcy4,Gnai2,Slc9a1"
"Sstr2" "mmu04971" "Adcy6"
"Sstr2" "mmu04971" "Atp1a1"
"Sstr2" "mmu04971" "Slc4a2"
"Sstr2" "mmu04971" "Actb"
"Sstr3" "mmu04080" "F2r,Nr3c1"
"Sstr3" "mmu04080" "F2rl1"
"Sstr3" "mmu04080" "Ptger4"
"Sstr3" "mmu04080" "P2rx4"
"Sstr3" "mmu04080" "Tspo"
"Sstr3" "mmu04080" "Ghr"
"Sstr3" "mmu04080" "Thra"
"Sstr4" "mmu04080" "F2r,Nr3c1"
"Sstr4" "mmu04080" "F2rl1"
"Sstr4" "mmu04080" "Ptger4"
"Sstr4" "mmu04080" "P2rx4"
"Sstr4" "mmu04080" "Tspo"
"Sstr4" "mmu04080" "Ghr"
"Sstr4" "mmu04080" "Thra"
"Sstr5" "mmu04080" "F2r,Nr3c1"
"Sstr5" "mmu04080" "F2rl1"
"Sstr5" "mmu04080" "Ptger4"
"Sstr5" "mmu04080" "P2rx4"
"Sstr5" "mmu04080" "Tspo"
"Sstr5" "mmu04080" "Ghr"
"Sstr5" "mmu04080" "Thra"
"F2rl3" "mmu05200" "Casp9"
"F2rl3" "mmu05200" "Ctnnb1,Ctnna1,F2r,Gnai3,Prkacb,Gnb1,Gng12,Lama4,Lamb1,Itgb1,Ptk2,Pten,Akt3,Traf6,Crk,Gnaq,Jak1,Kras,Mapk1,Ncoa4,Tpr,Ralbp1,Rac1,Pias2,Smad4,Ctbp2,Hif1a,Hsp90aa1,Hsp90ab1"
"F2rl3" "mmu05200" "Axin1"
"F2rl3" "mmu05200" "Gsk3b,Fzd4,Arhgef12,Gnas,Lamc1,Foxo1,Plcg1,Tgfbr2,Arnt"
"F2rl3" "mmu05200" "Tcf7l1,Prkaca,Pik3r2,Vegfb,Dapk3,Tgfb1"
"F2rl3" "mmu05200" "Tcf7l2,Fzd8,Ctbp1"
"F2rl3" "mmu05200" "Birc5,Cks1b,Cks2,Fh1"
"F2rl3" "mmu05200" "Myc,Nfkb2,Rela,Ppard"
"F2rl3" "mmu05200" "Ccnd1"
"F2rl3" "mmu05200" "Dvl1,Arhgef1,Plekhg5,Adcy4,Lamb2,Abl1,Stat5b,Ralgds,Rxra,Pml,Rara"
"F2rl3" "mmu05200" "Dvl2,Bad,Map2k2,Tceb2,Egln2"
"F2rl3" "mmu05200" "Gna12,Gnai2,Akt1,Mtor,Bcr,Gna11"
"F2rl3" "mmu05200" "Gna13,Nfkbia,Nfkb1,Birc3,Traf3,Mdm2,Il6,Slc2a1"
"F2rl3" "mmu05200" "Rhoa"
"F2rl3" "mmu05200" "Cxcl12,Stat3"
"F2rl3" "mmu05200" "Ptger4"
"F2rl3" "mmu05200" "Adcy6,Col4a1,Col4a2"
"F2rl3" "mmu05200" "Gnb2,Cdkn1a,Bax"
"F2rl3" "mmu05200" "Gnb4"
"F2rl3" "mmu05200" "Gnb5,Smad3"
"F2rl3" "mmu05200" "Gng2"
"F2rl3" "mmu05200" "Gng5"
"F2rl3" "mmu05200" "Gng10"
"F2rl3" "mmu05200" "Gng11"
"F2rl3" "mmu05200" "Gngt2"
"F2rl3" "mmu05200" "Fn1,Fgfr1,Mmp2,Tgfb3"
"F2rl3" "mmu05200" "Itgav,Nras"
"F2rl3" "mmu05200" "Akt2"
"F2rl3" "mmu05200" "Chuk,Birc2,Rala,Cdc42,Mapk9,Hdac2,Cycs,Tceb1,Cul2,Hsp90b1"
"F2rl3" "mmu05200" "Ikbkb"
"F2rl3" "mmu05200" "Ikbkg,Smad2"
"F2rl3" "mmu05200" "Bcl2l1"
"F2rl3" "mmu05200" "Traf2,Trp53,Cdk4"
"F2rl3" "mmu05200" "Traf5"
"F2rl3" "mmu05200" "Cdkn1b"
"F2rl3" "mmu05200" "Cblb"
"F2rl3" "mmu05200" "Stat5a,Erbb2"
"F2rl3" "mmu05200" "Plcb3"
"F2rl3" "mmu05200" "Stat1"
"F2rl3" "mmu05200" "Vegfa"
"F2rl3" "mmu05200" "Pgf"
"F2rl3" "mmu05200" "Pdgfa"
"F2rl3" "mmu05200" "Pdgfrb,Jup"
"F2rl3" "mmu05200" "Igf1r,Ccdc6"
"F2rl3" "mmu05200" "Flt3l"
"F2rl3" "mmu05200" "Grb2"
"F2rl3" "mmu05200" "Araf"
"F2rl3" "mmu05200" "Raf1"
"F2rl3" "mmu05200" "Map2k1,Rassf1"
"F2rl3" "mmu05200" "Mapk3"
"F2rl3" "mmu05200" "Jun,Fos"
"F2rl3" "mmu05200" "Ret"
"F2rl3" "mmu05200" "Tpm3"
"F2rl3" "mmu05200" "Tfg,Msh6"
"F2rl3" "mmu05200" "Stk4"
"F2rl3" "mmu05200" "Ralb"
"F2rl3" "mmu05200" "Rxrb,Smo"
"F2rl3" "mmu05200" "Max,Vhl,Rbx1"
"F2rl3" "mmu05200" "Cdk2"
"F2rl3" "mmu05200" "Hdac1,Mlh1,Msh2"
"F2rl3" "mmu05200" "Fas"
"F2rl3" "mmu05200" "Casp8"
"F2rl3" "mmu05200" "Egln1"
"Met" "mmu05230" "Slc2a1,Myc"
"Met" "mmu05230" "Pkm,Pgam1,Ldha"
"Met" "mmu05230" "Pdha1,Hif1a,Kras,Mapk1,Gls,Pten,Akt3"
"Met" "mmu05230" "Pdhb"
"Met" "mmu05230" "Trp53,Pfkl"
"Met" "mmu05230" "Slc1a5"
"Met" "mmu05230" "Sirt3,Mapk3"
"Met" "mmu05230" "Sirt6,Erbb2"
"Met" "mmu05230" "Ret,Pfkp"
"Met" "mmu05230" "Pdgfrb"
"Met" "mmu05230" "Fgfr1"
"Met" "mmu05230" "Nras"
"Met" "mmu05230" "Raf1"
"Met" "mmu05230" "Map2k1"
"Met" "mmu05230" "Map2k2,Sco2"
"Met" "mmu05230" "G6pdx"
"Met" "mmu05230" "Hk1,Akt1,Mtor"
"Met" "mmu05230" "Pfkm,Pik3r2,Akt2"
"Stk11" "mmu04920" "Tnfrsf1a,Akt1,Rxra,Rxrb"
"Stk11" "mmu04920" "Tradd,Pck2,Stk11"
"Stk11" "mmu04920" "Tnfrsf1b,Rela"
"Stk11" "mmu04920" "Traf2"
"Stk11" "mmu04920" "Mtor"
"Stk11" "mmu04920" "Mapk9,Ikbkg,Akt3,Prkaa1"
"Stk11" "mmu04920" "Chuk,Nfkb1,Acsl4,Jak2"
"Stk11" "mmu04920" "Ikbkb"
"Stk11" "mmu04920" "Nfkbia,Slc2a1"
"Stk11" "mmu04920" "Nfkbib,Nfkbie,G6pc3"
"Stk11" "mmu04920" "Socs3"
"Stk11" "mmu04920" "Akt2"
"Stk11" "mmu04920" "Acsl1"
"Stk11" "mmu04920" "Acsl5"
"Stk11" "mmu04920" "Stat3"
"Stk11" "mmu04920" "Prkab1"
"Stk11" "mmu04920" "Prkag1"
"Stk11" "mmu04920" "Prkag2"
"Stk11" "mmu04920" "Ptpn11"
"Stk11" "mmu04920" "Adipor1"
"Stk11" "mmu04920" "Adipor2"
"Stk11" "mmu04920" "Camkk2"
"Stk11" "mmu04920" "Cpt1a"
"Ptch1" "mmu05217" "Trp53"
"Ptch1" "mmu05217" "Smo"
"Ptch1" "mmu05217" "Fzd4,Ctnnb1"
"Ptch1" "mmu05217" "Fzd8,Tcf7l2"
"Ptch1" "mmu05217" "Dvl1"
"Ptch1" "mmu05217" "Dvl2,Tcf7l1"
"Ptch1" "mmu05217" "Gsk3b"
"Ptch1" "mmu05217" "Axin1"
"Ptch2" "mmu05217" "Trp53"
"Ptch2" "mmu05217" "Smo"
"Ptch2" "mmu05217" "Fzd4,Ctnnb1"
"Ptch2" "mmu05217" "Fzd8,Tcf7l2"
"Ptch2" "mmu05217" "Dvl1"
"Ptch2" "mmu05217" "Dvl2,Tcf7l1"
"Ptch2" "mmu05217" "Gsk3b"
"Ptch2" "mmu05217" "Axin1"
"Notch1" "mmu05206" "Pten,Kras,Crk,Tpm1,Zeb1,Ccng1,Hnrnpk,Bmi1,Dicer1,Rdx,Gls"
"Notch1" "mmu05206" "Cdkn1b,Marcks"
"Notch1" "mmu05206" "Timp3,Ccnd2"
"Notch1" "mmu05206" "Cdc25a"
"Notch1" "mmu05206" "Cdc25b"
"Notch1" "mmu05206" "Ccnd1"
"Notch1" "mmu05206" "Pim1,Plau"
"Notch1" "mmu05206" "Mcl1,Bcl2l2,Rassf1,Mdm2"
"Notch1" "mmu05206" "Vegfa,Cd44"
"Notch1" "mmu05206" "Ezr"
"Notch1" "mmu05206" "Spry2"
"Notch1" "mmu05206" "Mtor,Rptor"
"Notch1" "mmu05206" "Erbb2,Mapk7"
"Notch1" "mmu05206" "Abl1,Notch1"
"Notch1" "mmu05206" "Ddit4,Itga5"
"Notch1" "mmu05206" "Pak4,Myc"
"Notch1" "mmu05206" "Slc7a1,Dnmt1"
"Notch1" "mmu05206" "Stmn1,Ezh2"
"Notch1" "mmu05206" "Stat3"
"Notch1" "mmu05206" "Nras"
"Notch1" "mmu05206" "Reck"
"Notch1" "mmu05206" "Rhoa"
"Notch1" "mmu05206" "Bak1,Trp53"
"Notch1" "mmu05206" "Itgb3"
"Notch1" "mmu05206" "Ube2i"
"Notch1" "mmu05206" "Abcc1"
"Notch1" "mmu05206" "Cdkn1a"
"Notch1" "mmu05206" "Thbs1,Nfkb1"
"Notch1" "mmu05206" "Ikbkb"
"Notch1" "mmu05206" "Grb2"
"Notch1" "mmu05206" "Plcg1,Shc1"
"Notch1" "mmu05206" "Raf1"
"Notch1" "mmu05206" "Map2k1"
"Notch1" "mmu05206" "Map2k2"
"Notch1" "mmu05206" "Pdgfa"
"Notch1" "mmu05206" "Pdgfrb"
"Notch1" "mmu05206" "Vim"
"Notch2" "mmu05206" "Pten,Kras,Crk,Tpm1,Zeb1,Ccng1,Hnrnpk,Bmi1,Dicer1,Rdx,Gls"
"Notch2" "mmu05206" "Cdkn1b,Marcks"
"Notch2" "mmu05206" "Timp3,Ccnd2"
"Notch2" "mmu05206" "Cdc25a"
"Notch2" "mmu05206" "Cdc25b"
"Notch2" "mmu05206" "Ccnd1"
"Notch2" "mmu05206" "Pim1,Plau"
"Notch2" "mmu05206" "Mcl1,Bcl2l2,Rassf1,Mdm2"
"Notch2" "mmu05206" "Vegfa,Cd44"
"Notch2" "mmu05206" "Ezr"
"Notch2" "mmu05206" "Spry2"
"Notch2" "mmu05206" "Mtor,Rptor"
"Notch2" "mmu05206" "Erbb2,Mapk7"
"Notch2" "mmu05206" "Abl1,Notch1"
"Notch2" "mmu05206" "Ddit4,Itga5"
"Notch2" "mmu05206" "Pak4,Myc"
"Notch2" "mmu05206" "Slc7a1,Dnmt1"
"Notch2" "mmu05206" "Stmn1,Ezh2"
"Notch2" "mmu05206" "Stat3"
"Notch2" "mmu05206" "Nras"
"Notch2" "mmu05206" "Reck"
"Notch2" "mmu05206" "Rhoa"
"Notch2" "mmu05206" "Bak1,Trp53"
"Notch2" "mmu05206" "Itgb3"
"Notch2" "mmu05206" "Ube2i"
"Notch2" "mmu05206" "Abcc1"
"Notch2" "mmu05206" "Cdkn1a"
"Notch2" "mmu05206" "Thbs1,Nfkb1"
"Notch2" "mmu05206" "Ikbkb"
"Notch2" "mmu05206" "Grb2"
"Notch2" "mmu05206" "Plcg1,Shc1"
"Notch2" "mmu05206" "Raf1"
"Notch2" "mmu05206" "Map2k1"
"Notch2" "mmu05206" "Map2k2"
"Notch2" "mmu05206" "Pdgfa"
"Notch2" "mmu05206" "Pdgfrb"
"Notch2" "mmu05206" "Vim"
"Notch3" "mmu05206" "Pten,Kras,Crk,Tpm1,Zeb1,Ccng1,Hnrnpk,Bmi1,Dicer1,Rdx,Gls"
"Notch3" "mmu05206" "Cdkn1b,Marcks"
"Notch3" "mmu05206" "Timp3,Ccnd2"
"Notch3" "mmu05206" "Cdc25a"
"Notch3" "mmu05206" "Cdc25b"
"Notch3" "mmu05206" "Ccnd1"
"Notch3" "mmu05206" "Pim1,Plau"
"Notch3" "mmu05206" "Mcl1,Bcl2l2,Rassf1,Mdm2"
"Notch3" "mmu05206" "Vegfa,Cd44"
"Notch3" "mmu05206" "Ezr"
